t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
85	0	0	-0.030488	4.389625	0.000000	0	0	-0.000000	1.280841	0.000000	0	0.000000	-0.030488	0.912405	0.000000	0	1000	1000	1000	1000
86	0	0	-0.030488	4.389463	0.000000	0	0	-0.000000	1.281375	0.000000	0	0.000000	-0.060976	0.926422	0.000000	0	1000	1000	1000	1000
87	0	0	-0.030488	4.396224	0.000000	0	0	-0.000000	1.288952	0.000000	0	0.000000	-0.060976	0.940091	0.000000	0	1000	1000	1000	1000
88	0	0	-0.030488	4.395994	0.000000	0	0	-0.000000	1.296476	0.000000	0	0.000000	-0.060976	0.953835	0.000000	0	1000	1000	1000	1000
89	0	0	-0.030488	4.395763	0.000000	0	0	-0.000000	1.304000	0.000000	0	0.000000	-0.060976	0.967580	0.000000	0	1000	1000	1000	1000
90	0	0	-0.030488	4.395529	0.000000	0	0	-0.000000	1.311523	0.000000	0	0.000000	-0.060976	0.981324	0.000000	0	1000	1000	1000	1000
91	0	0	-0.030488	4.395363	0.000000	0	0	-0.000000	1.312058	0.000000	0	0.000000	-0.060976	0.995341	0.000000	0	1000	1000	1000	1000
92	0	0	0.000000	4.388139	0.000000	0	0	-0.000000	1.319524	0.000000	0	1.000000	-0.030488	1.009163	0.000000	0	1000	1000	1000	1000
93	0	0	0.000000	4.387901	0.000000	0	0	-0.000000	1.327046	0.000000	0	1.000000	-0.030488	1.022907	0.000000	0	1000	1000	1000	1000
94	0	0	-0.030488	4.387817	0.000000	0	0	-0.000000	1.327313	0.000000	0	1.000000	-0.030488	1.029915	0.000000	0	1000	1000	1000	1000
95	0	0	-0.030488	4.387661	0.000000	0	0	-0.000000	1.334569	0.000000	0	1.000000	-0.030488	1.036651	0.000000	0	1000	1000	1000	1000
96	0	0	-0.030488	4.387504	0.000000	0	0	-0.000000	1.341824	0.000000	0	1.000000	-0.030488	1.043387	0.000000	0	1000	1000	1000	1000
97	0	0	-0.030488	4.387345	0.000000	0	0	-0.000000	1.349079	0.000000	0	1.000000	-0.030488	1.050123	0.000000	0	1000	1000	1000	1000
98	0	0	-0.030488	4.387260	0.000000	0	0	-0.000000	1.349346	0.000000	0	1.000000	-0.030488	1.057131	0.000000	0	1000	1000	1000	1000
99	0	0	0.000000	4.380113	0.000000	0	0	-0.000000	1.356540	0.000000	0	1.000000	-0.030488	1.063947	0.000000	0	1000	1000	1000	1000
100	0	0	-0.030488	4.380039	0.000000	0	0	-0.000000	1.363528	0.000000	0	1.000000	-0.030488	1.063675	0.000000	0	1000	1000	1000	1000
101	0	0	0.000000	4.379878	0.000000	0	0	-0.000000	1.370783	0.000000	0	1.000000	-0.030488	1.070411	0.000000	0	1000	1000	1000	1000
102	0	0	-0.030488	4.379878	0.000000	0	0	-0.030488	1.370783	0.000000	0	1.000000	-0.030488	1.070411	0.000000	0	1000	1000	1000	1000
103	0	0	-0.030488	4.379803	0.000000	0	0	-0.000000	1.377771	0.000000	0	1.000000	-0.030488	1.070139	0.000000	0	1000	1000	1000	1000
104	0	0	-0.030488	4.379728	0.000000	0	0	-0.000000	1.384760	0.000000	0	1.000000	-0.030488	1.069867	0.000000	0	1000	1000	1000	1000
105	0	0	-0.030488	4.379566	0.000000	0	0	-0.000000	1.392014	0.000000	0	1.000000	-0.030488	1.076603	0.000000	0	1000	1000	1000	1000
106	0	0	-0.030488	4.379402	0.000000	0	0	-0.000000	1.399269	0.000000	0	1.000000	-0.030488	1.083338	0.000000	0	1000	1000	1000	1000
